            main_id            |plx_value|     rvz_redshift     |teff 
"2QZ J144258.5+001031"         |2.7961   |-6.0E-5               |15580
"2QZ J144258.5+001031"         |2.7961   |-6.0E-5               |16708
"2QZ J144544.7-013634"         |1.3983   |-0.00109              |61398
"2QZ J144544.7-013634"         |1.3983   |-0.00109              |62765
"2QZ J144544.7-013634"         |1.3983   |-0.00109              |65540
"2QZ J144630.4-004037"         |2.1741   |-1.6156539602563136E-4|17728
"2QZ J144630.4-004037"         |2.1741   |-1.6156539602563136E-4|18120
"2QZ J144642.2-013836"         |2.1635   |-3.2E-4               |16590
"2QZ J144642.2-013836"         |2.1635   |-3.2E-4               |17044
"2QZ J144642.2-013836"         |2.1635   |-3.2E-4               |17106
"2QZ J144719.4-013612"         |3.0306   |-4.0E-5               |11341
"2QZ J144719.4-013612"         |3.0306   |-4.0E-5               |11359
"2QZ J144719.4-013612"         |3.0306   |-4.0E-5               |11537
"2QZ J144914.1-004958"         |3.0161   |-8.168651057105514E-5 |15584
"2QZ J144914.1-004958"         |3.0161   |-8.168651057105514E-5 |16525
"2QZ J145023.4-005441"         |3.8085   |-5.9E-4               |13365
"2QZ J145023.4-005441"         |3.8085   |-5.9E-4               |14533
"2QZ J145023.4-005441"         |3.8085   |-5.9E-4               |14880
"2QZ J145023.4-005441"         |3.8085   |-5.9E-4               |15446
"A3 476"                       |2.2504   |-2.6684771577301092E-5|20804
"A3 476"                       |2.2504   |-2.6684771577301092E-5|20860
"A3 476"                       |2.2504   |-2.6684771577301092E-5|21045
"A3 476"                       |2.2504   |-2.6684771577301092E-5|21070
"AB  28"                       |4.7418   |-1.0780210492122855E-4|17912
"AB  28"                       |4.7418   |-1.0780210492122855E-4|18738
"AB  99"                       |9.7793   |-6.911209228444015E-5 |12740
"AB  99"                       |9.7793   |-6.911209228444015E-5 |13279
"AB  99"                       |9.7793   |-6.911209228444015E-5 |13903
"AG+49 1556"                   |1.1925   |-1.3808600154019413E-4|13316
"AG+49 1556"                   |1.1925   |-1.3808600154019413E-4|13467
"AG+49 1940"                   |1.1335   |-3.0020317958068254E-5|13000
"ATO J095.2056+19.3080"        |1.0178   |-1.814424071144849E-4 |30420
"BD+30  2431"                  |3.2387   |-8.805704411074533E-5 |13069
"BD+30  2431"                  |3.2387   |-8.805704411074533E-5 |16430
"BD+30  2431"                  |3.2387   |-8.805704411074533E-5 |17379
"BD+40  3722"                  |1.6621   |-2.268210123457237E-5 |12406
"BD+40  4124"                  |1.0956   |-3.0020317958068254E-5|23000
"BD+42  3250"                  |4.1426   |-4.769852803854224E-5 |19632
"BD+42  3250"                  |4.1426   |-4.769852803854224E-5 |30560
"BD+43  3223"                  |1.0399   |-9.205945280321703E-5 |12089
"BD+43  3223"                  |1.0399   |-9.205945280321703E-5 |12325
"BD+43  3223"                  |1.0399   |-9.205945280321703E-5 |12641
"BD+46  2748"                  |1.2323   |-6.671059388796419E-5 |11104
"BD+47  2991"                  |1.3666   |-2.101233040738837E-4 |11265
"BD+48  1777"                  |4.2356   |-1.9244796482009718E-4|45830
"BD+49  3789"                  |1.1533   |-2.0013645438909933E-5|12900
"BD+56   521"                  |1.4395   |-4.2361742831453775E-5|12713
"BD+59   409"                  |1.595    |-2.9353209572091643E-5|12517
"BD+61   154"                  |1.7921   |-9.339358547466592E-5 |11500
"BD+62  2125"                  |1.2135   |-1.9012972679810503E-5|23480
"BD+62  2127"                  |1.0383   |-9.772950436504058E-5 |22630
"BD+75   325"                  |6.8792   |-6.337516988152991E-5 |30086
"BD+75   325"                  |6.8792   |-6.337516988152991E-5 |45709
"BD+75   325"                  |6.8792   |-6.337516988152991E-5 |50119
"BD+75   325"                  |6.8792   |-6.337516988152991E-5 |54954
"BPS CS 22169-0001"            |1.443    |-2.6684771577301092E-5|33884
"BPS CS 22880-0124"            |9.8532   |-4.869917209426866E-5 |22909
"BPS CS 22880-0124"            |9.8532   |-4.869917209426866E-5 |23413
"BPS CS 22880-0124"            |9.8532   |-4.869917209426866E-5 |24080
"BPS CS 22881-0069"            |1.0283   |-1.6676814179272803E-4|56234
"BPS CS 22964-0060"            |9.5378   |-4.736497979740406E-5 |29512
"BPS CS 22964-0060"            |9.5378   |-4.736497979740406E-5 |37199
"BPS CS 22964-0060"            |9.5378   |-4.736497979740406E-5 |38490
"BSO 28"                       |1.6572   |-2.0E-5               |51068
"BSO 28"                       |1.6572   |-2.0E-5               |51260
"BSO 28"                       |1.6572   |-2.0E-5               |51745
"BSO 28"                       |1.6572   |-2.0E-5               |52258
"BSO 28"                       |1.6572   |-2.0E-5               |54783
"BVF 218"                      |1.5535   |-5.512961984555087E-4 |11416
"CBS   6"                      |3.4795   |-1.1500628680138902E-4|18350
"CBS   6"                      |3.4795   |-1.1500628680138902E-4|18500
"CBS   6"                      |3.4795   |-1.1500628680138902E-4|18940
"CBS   6"                      |3.4795   |-1.1500628680138902E-4|18974
"CBS   6"                      |3.4795   |-1.1500628680138902E-4|19237
"CBS   6"                      |3.4795   |-1.1500628680138902E-4|19416
"CBS   9"                      |4.2487   |-1.6E-4               |21847
"CBS   9"                      |4.2487   |-1.6E-4               |23040
"CBS  70"                      |6.3925   |-6.587673892932688E-5 |21690
"CBS  70"                      |6.3925   |-6.587673892932688E-5 |22292
"CBS  70"                      |6.3925   |-6.587673892932688E-5 |22420
"CBS  70"                      |6.3925   |-6.587673892932688E-5 |22713
"CBS  70"                      |6.3925   |-6.587673892932688E-5 |22811
"CBS  82"                      |4.9408   |-2.3E-4               |19858
"CBS  82"                      |4.9408   |-2.3E-4               |20428
"CBS  82"                      |4.9408   |-2.3E-4               |22154
"CBS 175"                      |1.4121   |-7.0E-5               |13149
"CBS 179"                      |2.6529   |-1.0E-5               |24791
"CBS 179"                      |2.6529   |-1.0E-5               |25595
"CBS 179"                      |2.6529   |-1.0E-5               |25688
"CBS 179"                      |2.6529   |-1.0E-5               |26191
"CBS 179"                      |2.6529   |-1.0E-5               |26410
"CBS 187"                      |2.5687   |-5.0E-5               |35880
"CBS 187"                      |2.5687   |-5.0E-5               |36080
"CBS 187"                      |2.5687   |-5.0E-5               |36154
"CBS 187"                      |2.5687   |-5.0E-5               |36285
"CBS 187"                      |2.5687   |-5.0E-5               |36364
"CBS 187"                      |2.5687   |-5.0E-5               |36996
"CBS 189"                      |6.3519   |-9.67289093665169E-5  |17570
"CBS 193"                      |1.51     |-2.8E-4               |40565
"CBS 216"                      |2.0601   |-4.0E-5               |26494
"CBS 216"                      |2.0601   |-4.0E-5               |27258
"CBS 216"                      |2.0601   |-4.0E-5               |27362
"CBS 216"                      |2.0601   |-4.0E-5               |27420
"CBS 216"                      |2.0601   |-4.0E-5               |28064
"CBS 226"                      |1.7016   |-3.5157037625244136E-5|30772
"CBS 226"                      |1.7016   |-3.5157037625244136E-5|32171
"CBS 229"                      |5.6806   |-8.3E-4               |28410
"CBS 229"                      |5.6806   |-8.3E-4               |29032
"CBS 235"                      |7.3788   |-3.0E-5               |12756
"CBS 235"                      |7.3788   |-3.0E-5               |12960
"CBS 235"                      |7.3788   |-3.0E-5               |12976
"CBS 235"                      |7.3788   |-3.0E-5               |13300
"CBS 235"                      |7.3788   |-3.0E-5               |13325
"CBS 235"                      |7.3788   |-3.0E-5               |13470
"CBS 253"                      |5.4284   |-6.0E-5               |20566
"CBS 253"                      |5.4284   |-6.0E-5               |20707
"CBS 253"                      |5.4284   |-6.0E-5               |20860
"CBS 253"                      |5.4284   |-6.0E-5               |20956
"CBS 253"                      |5.4284   |-6.0E-5               |21550
"CBS 275"                      |1.9183   |-1.2277740629673684E-4|30071
"CBS 275"                      |1.9183   |-1.2277740629673684E-4|30398
"CBS 275"                      |1.9183   |-1.2277740629673684E-4|30772
"CBS 303"                      |2.398    |-4.2E-4               |29387
"CBS 303"                      |2.398    |-4.2E-4               |29439
"CBS 303"                      |2.398    |-4.2E-4               |29600
"CBS 303"                      |2.398    |-4.2E-4               |29620
"CBS 303"                      |2.398    |-4.2E-4               |30071
"CBS 313"                      |6.8827   |-6.0039734750771956E-5|16660
"CBS 314"                      |9.2382   |-2.0013645438909933E-5|14350
"CBS 353"                      |6.7371   |-4.2361742831453775E-5|18330
"CBS 353"                      |6.7371   |-4.2361742831453775E-5|19241
"CBS 373"                      |2.657    |-3.8992882506305726E-5|36572
"CBS 373"                      |2.657    |-3.8992882506305726E-5|38080
"CBS 375"                      |1.4681   |-1.2077626541817654E-4|72136
"CBS 375"                      |1.4681   |-1.2077626541817654E-4|72971
"CBS 375"                      |1.4681   |-1.2077626541817654E-4|73577
"CBS 428"                      |1.0856   |-2.4784076661987786E-4|86726
"CBS 448"                      |3.1974   |-7.0E-5               |18414
"CBS 449"                      |4.0611   |-1.8024179349340752E-4|15071
"CBS 449"                      |4.0611   |-1.8024179349340752E-4|15246
"CBS 449"                      |4.0611   |-1.8024179349340752E-4|15527
"CD-24 13829"                  |1.0262   |-1.8677845021652928E-4|33494
"CD-27 16503"                  |4.8261   |-1.4142117638960006E-4|75858
"CD-38   222"                  |5.4667   |-1.7443880734013817E-4|28184
"CD-56  7708"                  |7.7579   |-7.204724915965688E-5 |52946
"CD-70   756A"                 |4.3341   |-2.3349214070989E-5   |13932
"CSO  216"                     |4.9246   |-1.2E-4               |16826
"CSO  216"                     |4.9246   |-1.2E-4               |17143
"CSO  216"                     |4.9246   |-1.2E-4               |17385
"CSO  290"                     |3.1523   |-3.020300335430104E-4 |23618
"CSO  290"                     |3.1523   |-3.020300335430104E-4 |25012
"CSO  308"                     |3.3676   |-1.1350541985588603E-4|16910
"CSO  308"                     |3.3676   |-1.1350541985588603E-4|17213
"CSO  308"                     |3.3676   |-1.1350541985588603E-4|17505
"CSO  311"                     |3.0355   |-1.0806892739767537E-4|24080
"CSO  311"                     |3.0355   |-1.0806892739767537E-4|24163
"CSO  311"                     |3.0355   |-1.0806892739767537E-4|24443
"CSO  357"                     |2.6803   |-1.9179751542419687E-5|26191
"CSO  357"                     |2.6803   |-1.9179751542419687E-5|26429
"CSO  357"                     |2.6803   |-1.9179751542419687E-5|26801
"CSO  424"                     |3.0865   |-1.4492309801150682E-4|16336
"CSO  424"                     |3.0865   |-1.4492309801150682E-4|16525
"CSO  424"                     |3.0865   |-1.4492309801150682E-4|16639
"CSO  445"                     |3.45     |-1.8E-4               |20930
"CSO  445"                     |3.45     |-1.8E-4               |21748
"CSO  445"                     |3.45     |-1.8E-4               |22611
"CSO  467"                     |3.248    |-2.0E-4               |17304
"CSO  467"                     |3.248    |-2.0E-4               |17464
"CSO  467"                     |3.248    |-2.0E-4               |17707
"CSO  467"                     |3.248    |-2.0E-4               |17974
"CSO  467"                     |3.248    |-2.0E-4               |18350
"CSO  531"                     |1.0847   |-4.632799269154164E-4 |49901
"CSO  531"                     |1.0847   |-4.632799269154164E-4 |53475
"CSO  531"                     |1.0847   |-4.632799269154164E-4 |53731
"CSO  540"                     |5.5406   |-1.2E-4               |19757
"CSO  540"                     |5.5406   |-1.2E-4               |20063
"CSO  540"                     |5.5406   |-1.2E-4               |21640
"CSO  543"                     |1.4347   |-1.0E-5               |38124
"CSO  543"                     |1.4347   |-1.0E-5               |38327
"CSO  543"                     |1.4347   |-1.0E-5               |39090
"CSO  543"                     |1.4347   |-1.0E-5               |39188
"CSO  543"                     |1.4347   |-1.0E-5               |40101
"CSO  605"                     |2.4225   |-8.872765569267749E-6 |28389
"CSO  605"                     |2.4225   |-8.872765569267749E-6 |28523
"CSO  605"                     |2.4225   |-8.872765569267749E-6 |28718
"CSO  645"                     |2.6391   |-9.0E-5               |44474
"CSO  691"                     |7.0633   |-2.0E-5               |14400
"CSO  691"                     |7.0633   |-2.0E-5               |14899
"CSO  691"                     |7.0633   |-2.0E-5               |15071
"CSO  691"                     |7.0633   |-2.0E-5               |15072
"CSO  691"                     |7.0633   |-2.0E-5               |15120
"CSO  745"                     |3.6232   |-1.1007609083124592E-6|20705
"CSO  745"                     |3.6232   |-1.1007609083124592E-6|21535
"CSO  907"                     |1.0825   |-1.8361017805812452E-4|38739
"CSO  907"                     |1.0825   |-1.8361017805812452E-4|38829
"CSO  911"                     |5.5609   |-3.589085256672231E-5 |17304
"CSO  911"                     |5.5609   |-3.589085256672231E-5 |17505
"CSO  911"                     |5.5609   |-3.589085256672231E-5 |17746
"CSO 1015"                     |4.2905   |-3.585749735368626E-5 |21289
"CSO 1015"                     |4.2905   |-3.585749735368626E-5 |21884
"CSO 1015"                     |4.2905   |-3.585749735368626E-5 |22037
"CSO 1113"                     |5.9246   |-2.1714786831439348E-5|16149
"CSO 1113"                     |5.9246   |-2.1714786831439348E-5|16473
"CSO 1114"                     |13.3528  |-8.6E-4               |11748
"CSO 1114"                     |13.3528  |-8.6E-4               |11960
"CSO 1142"                     |3.3457   |-7.0E-5               |17672
"CSO 1142"                     |3.3457   |-7.0E-5               |17707
"CSO 1142"                     |3.3457   |-7.0E-5               |17879
"CSO 1142"                     |3.3457   |-7.0E-5               |18330
"CSO 1142"                     |3.3457   |-7.0E-5               |18370
"CSO 1298"                     |3.3027   |-7.428196509551288E-5 |19640
"CSO 1298"                     |3.3027   |-7.428196509551288E-5 |19868
"CSO 1298"                     |3.3027   |-7.428196509551288E-5 |20152
"EC 11031-1348"                |2.1076   |-6.50428832753569E-5  |30120
"EC 11448-2438"                |3.7227   |-2.0347202802750708E-5|30258
"EC 11448-2438"                |3.7227   |-2.0347202802750708E-5|30500
"EC 11448-2438"                |3.7227   |-2.0347202802750708E-5|31410
"EC 12185-1950"                |4.021    |-3.3356353886793144E-6|35013
"EC 12185-1950"                |4.021    |-3.3356353886793144E-6|35880
"EC 14343-2218"                |2.7693   |-2.4447259835547186E-4|27690
"EC 14343-2218"                |2.7693   |-2.4447259835547186E-4|28460
"EC 15004-1700"                |7.9522   |-2.8352546158405545E-5|31757
"EC 15004-1700"                |7.9522   |-2.8352546158405545E-5|32383
"EC 15004-1700"                |7.9522   |-2.8352546158405545E-5|32580
"EC 15036-0918"                |21.1423  |-1.0006917849914032E-6|12596
"EC 15036-0918"                |21.1423  |-1.0006917849914032E-6|12681
"EC 15036-0918"                |21.1423  |-1.0006917849914032E-6|13111
"EC 15036-0918"                |21.1423  |-1.0006917849914032E-6|14780
"EGGR 141"                     |45.933   |-7.671944760145877E-6 |19738
"EGGR 141"                     |45.933   |-7.671944760145877E-6 |20031
"EGGR 141"                     |45.933   |-7.671944760145877E-6 |20160
"EGGR 175"                     |25.7747  |-7.004821465428357E-6 |12850
"EGGR 175"                     |25.7747  |-7.004821465428357E-6 |12970
"EGGR 177"                     |14.3599  |-1.2808041026046713E-4|12697
"EGGR 177"                     |14.3599  |-1.2808041026046713E-4|13670
"EGGR 177"                     |14.3599  |-1.2808041026046713E-4|13726
"EGGR 177"                     |14.3599  |-1.2808041026046713E-4|13890
"EGGR 188"                     |20.3852  |-8.005217867190773E-5 |12850
"EGGR 188"                     |20.3852  |-8.005217867190773E-5 |13320
"EGGR 188"                     |20.3852  |-8.005217867190773E-5 |14040
"EGGR 272"                     |12.8722  |-2.5E-4               |15499
"EGGR 272"                     |12.8722  |-2.5E-4               |15784
"EGGR 272"                     |12.8722  |-2.5E-4               |15804
"EGGR 272"                     |12.8722  |-2.5E-4               |16481
"EGGR 433"                     |5.5055   |-4.126102733981174E-5 |18120
"EGGR 433"                     |5.5055   |-4.126102733981174E-5 |18240
"EGGR 433"                     |5.5055   |-4.126102733981174E-5 |18542
"EGGR 433"                     |5.5055   |-4.126102733981174E-5 |18598
"EGGR 508"                     |26.2578  |-4.0019683549064045E-4|13354
"EGGR 561"                     |18.238   |-7.471556611649E-5    |11185
"EGGR 561"                     |18.238   |-7.471556611649E-5    |11565
"EGGR 561"                     |18.238   |-7.471556611649E-5    |12828
"EGGR 561"                     |18.238   |-7.471556611649E-5    |13922
"EGGR 561"                     |18.238   |-7.471556611649E-5    |15324
"EGGR 561"                     |18.238   |-7.471556611649E-5    |15690
"EGGR 561"                     |18.238   |-7.471556611649E-5    |16159
"EGGR 561"                     |18.238   |-7.471556611649E-5    |16342
"EGGR 561"                     |18.238   |-7.471556611649E-5    |16403
"EGGR 561"                     |18.238   |-7.471556611649E-5    |16940
"FBS 0106+374"                 |1.1776   |-5.416934190138889E-5 |29070
"FBS 0106+374"                 |1.1776   |-5.416934190138889E-5 |29980
"FBS 0125+386"                 |4.2352   |-1.0006922357419512E-7|76410
"FBS 0125+386"                 |4.2352   |-1.0006922357419512E-7|77064
"FBS 0125+386"                 |4.2352   |-1.0006922357419512E-7|78190
"FBS 0125+386"                 |4.2352   |-1.0006922357419512E-7|78750
"FBS 0125+386"                 |4.2352   |-1.0006922357419512E-7|79370
"FBS 0125+386"                 |4.2352   |-1.0006922357419512E-7|84752
"FBS 0229+439"                 |1.2242   |-2.00785427915684E-4  |33260
"FBS 0229+439"                 |1.2242   |-2.00785427915684E-4  |34400
"FBS 0324+379"                 |1.2703   |-3.485137485692569E-4 |26010
"FBS 0614+639"                 |1.7331   |-2.731183407450599E-4 |61840
"FBS 0614+639"                 |1.7331   |-2.731183407450599E-4 |65789
"FBS 0638+428"                 |1.1727   |-3.361761007775188E-4 |28140
"FBS 0920+674"                 |4.0801   |-1.5072625541823204E-4|21785
"FBS 0920+674"                 |4.0801   |-1.5072625541823204E-4|22301
"FBS 0920+674"                 |4.0801   |-1.5072625541823204E-4|22550
"FBS 1132+641"                 |5.2242   |-7.0E-5               |17707
"FBS 1132+641"                 |5.2242   |-7.0E-5               |18287
"FBS 1132+641"                 |5.2242   |-7.0E-5               |18330
"FBS 1132+641"                 |5.2242   |-7.0E-5               |18450
"FBS 1132+641"                 |5.2242   |-7.0E-5               |18475
"FBS 1158+678"                 |5.4806   |-8.0E-5               |17678
"FBS 1158+678"                 |5.4806   |-8.0E-5               |17898
"FBS 1158+678"                 |5.4806   |-8.0E-5               |17942
"FBS 1648+407"                 |5.3999   |-9.329352558595794E-5 |37850
"FBS 1648+407"                 |5.3999   |-9.329352558595794E-5 |39240
"FBS 1648+407"                 |5.3999   |-9.329352558595794E-5 |39642
"FBS 1648+407"                 |5.3999   |-9.329352558595794E-5 |42600
"FOCAP QNY5:61"                |4.7387   |-5.0E-5               |15667
"FOCAP QNY5:61"                |4.7387   |-5.0E-5               |16232
"FOCAP QNY5:61"                |4.7387   |-5.0E-5               |16525
"FOCAP QNY5:61"                |4.7387   |-5.0E-5               |16717
"FOCAP QNY5:61"                |4.7387   |-5.0E-5               |17030
"FOCAP QNZ3:28"                |1.8814   |-1.2774688882710716E-4|17912
"FOCAP QNZ3:28"                |1.8814   |-1.2774688882710716E-4|18937
"FOCAP QNZ5:01"                |1.3224   |-7.0220608144822E-4   |53503
"FOCAP QNZ5:01"                |1.3224   |-7.0220608144822E-4   |54094
"FOCAP QNZ5:01"                |1.3224   |-7.0220608144822E-4   |55354
"FOCAP QNZ5:47"                |3.4502   |-5.400256887388988E-5 |20566
"FOCAP QNZ5:47"                |3.4502   |-5.400256887388988E-5 |21576
"Feige  36"                    |2.3116   |-2.6685092011646816E-6|28184
"Feige  36"                    |2.3116   |-2.6685092011646816E-6|29512
"Feige  81"                    |1.2361   |-7.33814085279727E-5  |28184
"Feige  81"                    |1.2361   |-7.33814085279727E-5  |29370
"Feige  81"                    |1.2361   |-7.33814085279727E-5  |29480
"Feige  81"                    |1.2361   |-7.33814085279727E-5  |30200
"Feige 106"                    |5.3675   |-2.504752665652976E-4 |44102
"Feige 106"                    |5.3675   |-2.504752665652976E-4 |45780
"GALEX 2414881714836866463"    |4.5607   |-1.894626112686204E-5 |16717
"GALEX 2414881714836866463"    |4.5607   |-1.894626112686204E-5 |17585
"GALEX 2417766833348155164"    |5.5186   |-3.3422563805007854E-5|11216
"GALEX 2417766833348155164"    |5.5186   |-3.3422563805007854E-5|11442
"GALEX J011928.8+490109"       |1.2399   |-4.6698864288874375E-6|42660
"GALEX J011928.8+490109"       |1.2399   |-4.6698864288874375E-6|43170
"GALEX J011928.8+490109"       |1.2399   |-4.6698864288874375E-6|43720
"GALEX J053656.5+395516"       |1.314    |-1.6678190851715513E-6|37890
"GALEX J053656.5+395516"       |1.314    |-1.6678190851715513E-6|38490
"GALEX J063952.0+515658"       |3.0267   |-3.441789166845899E-4 |26230
"GALEX J063952.0+515658"       |3.0267   |-3.441789166845899E-4 |29720
"GALEX J063952.0+515658"       |3.0267   |-3.441789166845899E-4 |30400
"GALEX J063952.0+515658"       |3.0267   |-3.441789166845899E-4 |30750
"GALEX J064347.7+320147"       |1.0328   |-1.2507871335698528E-4|26880
"GALEX J075807.5-043203"       |1.7254   |-3.275063112954113E-4 |41360
"GALEX J075807.5-043203"       |1.7254   |-3.275063112954113E-4 |41370
"GALEX J081233.6+160121"       |1.2144   |-3.141680269045377E-4 |30770
"GALEX J081233.6+160121"       |1.2144   |-3.141680269045377E-4 |31350
"GALEX J081233.6+160121"       |1.2144   |-3.141680269045377E-4 |31580
"GALEX J082734.9+175358"       |1.1079   |-3.6952074469376317E-4|21007
"GALEX J082734.9+175358"       |1.1079   |-3.6952074469376317E-4|28200
"GALEX J082734.9+175358"       |1.1079   |-3.6952074469376317E-4|29460
"GALEX J082734.9+175358"       |1.1079   |-3.6952074469376317E-4|29550
"GALEX J085851.0+021013"       |1.6173   |-1.5509527699486547E-4|48090
"GALEX J085851.0+021013"       |1.6173   |-1.5509527699486547E-4|48580
"GALEX J162822.5+272919"       |1.1727   |-1.3441729636021194E-4|25380
"GALEX J162822.5+272919"       |1.1727   |-1.3441729636021194E-4|27750
"GALEX J173651.2+280635"       |2.5491   |-8.258705965991098E-5 |36160
"GALEX J211620.9+001850"       |1.1787   |-6.3E-4               |27586
"GALEX J222758.5+200623"       |2.8344   |-7.174706305668188E-5 |30540
"GD 151"                       |10.7962  |-1.1674675182926642E-5|19809
"GD 151"                       |10.7962  |-1.1674675182926642E-5|19911
"GD 151"                       |10.7962  |-1.1674675182926642E-5|20400
"GD 165"                       |29.9941  |-1.6678190851715513E-6|11908
"GD 165"                       |29.9941  |-1.6678190851715513E-6|11974
"GD 165"                       |29.9941  |-1.6678190851715513E-6|11980
"GD 165"                       |29.9941  |-1.6678190851715513E-6|12227
"GD 165"                       |29.9941  |-1.6678190851715513E-6|12440
"GD 165"                       |29.9941  |-1.6678190851715513E-6|12525
"GD 165"                       |29.9941  |-1.6678190851715513E-6|12700
"GD 165"                       |29.9941  |-1.6678190851715513E-6|12760
"GD 165"                       |29.9941  |-1.6678190851715513E-6|12905
"GD 18"                        |11.547   |-3.3356403961182224E-7|12494
"GD 18"                        |11.547   |-3.3356403961182224E-7|12534
"GD 18"                        |11.547   |-3.3356403961182224E-7|12536
"GD 18"                        |11.547   |-3.3356403961182224E-7|12625
"GD 18"                        |11.547   |-3.3356403961182224E-7|12942
"GD 18"                        |11.547   |-3.3356403961182224E-7|12993
"GD 18"                        |11.547   |-3.3356403961182224E-7|13000
"GD 18"                        |11.547   |-3.3356403961182224E-7|13180
"GD 230"                       |10.2754  |-4.898856618796854E-4 |13525
"GD 230"                       |10.2754  |-4.898856618796854E-4 |13560
"GD 230"                       |10.2754  |-4.898856618796854E-4 |13719
"GD 231"                       |9.1604   |-8.005217867190773E-5 |18199
"GD 231"                       |9.1604   |-8.005217867190773E-5 |19090
"GD 232"                       |15.1818  |-1.547617645701882E-4 |17349
"GD 232"                       |15.1818  |-1.547617645701882E-4 |17760
"GD 246"                       |13.3025  |-5.603719790947537E-5 |51300
"GD 246"                       |13.3025  |-5.603719790947537E-5 |53603
"GD 246"                       |13.3025  |-5.603719790947537E-5 |54150
"GD 246"                       |13.3025  |-5.603719790947537E-5 |56160
"GD 246"                       |13.3025  |-5.603719790947537E-5 |57007
"GD 251"                       |4.0662   |-3.6691377343189835E-5|27320
"GD 251"                       |4.0662   |-3.6691377343189835E-5|28410
"GD 272"                       |8.8287   |-3.035387198424555E-5 |19188
"GD 272"                       |8.8287   |-3.035387198424555E-5 |19810
"GD 320"                       |7.45     |-1.0673481430312215E-4|14650
"GD 323"                       |16.7494  |-5.168907595464178E-4 |26926
"GD 336"                       |7.2144   |-6.0E-5               |34240
"GD 336"                       |7.2144   |-6.0E-5               |34390
"GD 336"                       |7.2144   |-6.0E-5               |35000
"GD 336"                       |7.2144   |-6.0E-5               |35331
"GD 336"                       |7.2144   |-6.0E-5               |35830
"GD 336"                       |7.2144   |-6.0E-5               |36000
"GD 336"                       |7.2144   |-6.0E-5               |36205
"GD 336"                       |7.2144   |-6.0E-5               |36364
"GD 336"                       |7.2144   |-6.0E-5               |36572
"GD 517"                       |9.0118   |-4.0E-5               |11918
"GD 517"                       |9.0118   |-4.0E-5               |12020
"GD 517"                       |9.0118   |-4.0E-5               |12332
"GD 517"                       |9.0118   |-4.0E-5               |12405
"GD 517"                       |9.0118   |-4.0E-5               |12410
"GD 517"                       |9.0118   |-4.0E-5               |12478
"GD 517"                       |9.0118   |-4.0E-5               |13250
"GD 60"                        |13.7537  |-2.0642151359795413E-4|17505
"GD 60"                        |13.7537  |-2.0642151359795413E-4|17635
"GD 60"                        |13.7537  |-2.0642151359795413E-4|17700
"GD 60"                        |13.7537  |-2.0642151359795413E-4|20487
"GD 685"                       |10.5638  |-6.671279678682751E-7 |14304
"GD 685"                       |10.5638  |-6.671279678682751E-7 |14750
"GD 685"                       |10.5638  |-6.671279678682751E-7 |15440
"GD 685"                       |10.5638  |-6.671279678682751E-7 |15618
"GD 685"                       |10.5638  |-6.671279678682751E-7 |15626
"GD 8"                         |6.939    |-3.0020317958068254E-5|51350
"GD 821"                       |5.0808   |-1.3342554906481396E-6|19460
"GD 821"                       |5.0808   |-1.3342554906481396E-6|20243
"GD 821"                       |5.0808   |-1.3342554906481396E-6|20390
"GD 842"                       |8.0745   |-2.561739438577959E-5 |11557
"GD 842"                       |8.0745   |-2.561739438577959E-5 |11798
"GD 842"                       |8.0745   |-2.561739438577959E-5 |11940
"GD 842"                       |8.0745   |-2.561739438577959E-5 |12500
"GD 842"                       |8.0745   |-2.561739438577959E-5 |12610
"GD 842"                       |8.0745   |-2.561739438577959E-5 |14728
"GD 842"                       |8.0745   |-2.561739438577959E-5 |15246
"Gaia EDR3 6727110900983876096"|1.0512   |-1.5676283744969766E-4|12830
"HD    593"                    |2.2665   |-1.0006872787182708E-5|22291
"HD    829"                    |1.5246   |-3.302230018842334E-5 |16843
"HD   1359"                    |3.5553   |-6.671259651147565E-6 |11995
"HD   1359"                    |3.5553   |-6.671259651147565E-6 |12000
"HD   1976"                    |2.4621   |-3.2355193804955995E-5|15010
"HD   2626"                    |3.2021   |-5.803846833263293E-5 |13047
"HD   2654"                    |1.9156   |-3.3356353886793144E-6|18773
"HD   2739"                    |2.4438   |-2.134787422680695E-5 |12023
"HD   2739"                    |2.4438   |-2.134787422680695E-5 |12027
"HD   3291"                    |3.2688   |-3.035387198424555E-5 |12245
"HD   3291"                    |3.2688   |-3.035387198424555E-5 |12246
"HD   3366"                    |2.6246   |-5.036690996207405E-5 |17729
"HD   5408"                    |6.06     |-2.9019655212070283E-5|11614
"HD   5458"                    |1.0152   |-1.4008710778434796E-4|20000
"HD   5882"                    |2.3351   |-1.667806568095287E-5 |15626
"HD   6148"                    |1.4332   |-6.671259651147565E-6 |12793
"HD   6417"                    |1.1153   |-8.005217867190773E-5 |17548
"HD   6676"                    |4.1778   |-1.334247479711781E-5 |11482
"HD   6676"                    |4.1778   |-1.334247479711781E-5 |12574
"HD   6688"                    |1.5522   |-1.2908097389285889E-4|12506
"HD   7252"                    |1.2913   |-1.2675355285263201E-5|23445
"HD   7694"                    |1.2118   |-1.7678740776516655E-5|23981
"HD   8053"                    |3.0801   |-4.002761131327581E-6 |12149
"HD   8053"                    |3.0801   |-4.002761131327581E-6 |12162
